year,URACRS,OJUDXC,ZLVJZY,VRUUYH,CQUQOZ,UIPTXG,VHORCN,LDLAIT,SFOQAY,IEIFGC,JQNKGR,EBEFRI,QRBHUF,HXVJWC,JDTJUH,CKZWBW,UUDRAE,OMZFUP
1711,84.4451,99.2048,83.0743,114.3438,118.9031,103.1342,90.8894,98.0208,105.0654,0,0,0,0,0,0,0,0,0
1712,84.3436,98.8504,83.0943,114.3208,118.8139,102.9973,91.2407,98.082,104.6672,0,0,0,0,0,0,0,0,0
1713,83.939,98.7481,82.6269,114.5781,118.3883,103.0493,91.3393,98.4499,104.5786,0,0,0,0,0,0,0,0,0
1714,83.6539,98.6709,83.1076,114.1879,118.2747,102.8146,91.6419,97.9818,104.2023,0,0,0,0,0,0,0,0,0
1715,83.971,98.2224,83.0278,113.7479,118.2143,102.5716,92.0494,97.9485,104.1524,0,0,0,0,0,0,0,0,0
1716,84.0875,98.4529,82.686,113.6244,118.7123,102.6137,92.0099,98.3689,103.9298,0,0,0,0,0,0,0,0,0
1717,83.7864,98.7921,82.6389,113.5367,118.9517,102.9886,92.4351,98.8311,103.8608,0,0,0,0,0,0,0,0,0
1718,83.9597,99.2765,83.1164,113.9005,119.1962,103.1317,91.9556,98.9975,103.8405,0,0,0,0,0,0,0,0,0
1719,84.4095,99.3793,83.6017,114.3241,118.919,103.312,91.6139,99.3288,103.5947,0,0,0,0,0,0,0,0,0
1720,84.5093,99.0604,83.9897,114.6374,118.9639,102.9243,91.8349,99.4935,103.6428,0,0,0,0,0,0,0,0,0
1721,84.697,99.2845,84.2471,114.3225,118.6391,103.4147,91.818,99.0597,103.921,0,0,0,0,0,0,0,0,0
1722,85.1755,98.8871,83.96,114.5542,118.8725,103.1656,92.1617,98.6993,103.4977,0,0,0,0,0,0,0,0,0
1723,85.3107,98.7595,83.5054,114.98,119.1624,103.052,92.1366,98.5104,103.6216,0,0,0,0,0,0,0,0,0
1724,84.834,99.1529,83.368,114.6203,119.1787,102.6627,92.5617,98.1527,103.7703,0,0,0,0,0,0,0,0,0
1725,84.8076,99.1307,83.1137,114.7989,119.5358,102.9496,92.503,98.2639,103.4676,0,0,0,0,0,0,0,0,0
1726,84.3773,98.9789,83.0549,114.705,119.7297,102.6861,92.5311,98.6785,103.6521,0,0,0,0,0,0,0,0,0
1727,84.0261,98.7798,82.6933,114.3494,120.2109,102.7376,92.3632,99.0414,103.4998,0,0,0,0,0,0,0,0,0
1728,84.3809,98.4078,83.1475,114.062,120.6528,102.6148,91.9081,98.7111,103.6111,0,0,0,0,0,0,0,0,0
1729,84.8312,98.6577,82.8582,113.6125,121.0235,103.0765,91.4155,99.0138,103.7838,0,0,0,0,0,0,0,0,0
1730,85.0597,98.3397,83.3439,113.2439,121.5195,102.8901,90.9297,98.9155,103.4034,0,0,0,0,0,0,0,0,0
1731,85.2284,97.9209,83.5501,113.7127,121.8202,103.35,90.6957,98.5889,103.6472,0,0,0,0,0,0,0,0,0
1732,85.0957,98.0073,84.0242,113.3087,121.9431,102.9835,90.7601,98.6673,103.9124,0,0,0,0,0,0,0,0,0
1733,85.4507,98.449,84.0528,113.6021,121.6567,103.4124,90.4334,98.8388,103.9201,0,0,0,0,0,0,0,0,0
1734,85.1524,98.3401,83.7594,113.421,122.1017,103.1166,90.7038,99.2785,103.9526,0,0,0,0,0,0,0,0,0
1735,85.3229,98.7486,83.6572,113.225,121.7712,103.0947,90.4069,99.5133,103.5145,0,0,0,0,0,0,0,0,0
1736,85.7805,98.8019,83.4021,113.2468,121.3047,103.5093,90.3878,99.8432,103.6234,0,0,0,0,0,0,0,0,0
1737,85.2805,98.6662,83.5955,113.535,121.0497,103.6205,90.0697,100.0668,103.5855,0,0,0,0,0,0,0,0,0
1738,85.6197,98.241,83.4791,113.616,121.3027,103.8703,90.2573,100.5334,103.2127,0,0,0,0,0,0,0,0,0
1739,85.4812,98.737,83.6721,113.8189,120.9532,103.4555,90.718,100.4159,103.2805,0,0,0,0,0,0,0,0,0
1740,85.4189,98.2872,83.9329,113.946,121.0763,103.5573,90.7095,100.0818,102.9248,0,0,0,0,0,0,0,0,0
1741,85.6608,98.7,84.3131,113.7995,121.2549,104.053,90.4717,99.6893,102.4833,0,0,0,0,0,0,0,0,0
1742,85.6318,98.5329,84.7117,114.1818,121.6089,104.4895,90.0027,99.4666,102.7997,0,0,0,0,0,0,0,0,0
1743,85.2416,98.1891,84.8488,113.9486,121.5804,104.1027,90.2809,99.6788,103.0762,0,0,0,0,0,0,0,0,0
1744,85.7073,98.4691,84.5044,114.0635,121.6576,104.3756,90.1268,99.8826,102.7942,0,0,0,0,0,0,0,0,0
1745,85.8441,98.0938,84.0055,114.2084,122.0672,104.5951,90.1113,99.9137,102.9159,0,0,0,0,0,0,0,0,0
1746,85.5369,98.372,83.8015,114.3921,121.5956,105.037,89.9796,99.5828,102.6406,0,0,0,0,0,0,0,0,0
1747,86.0041,98.3106,83.6935,114.5361,121.9587,104.9998,89.7276,99.7992,102.2754,0,0,0,0,0,0,0,0,0
1748,85.5836,98.7345,83.2382,114.3037,121.6252,105.0773,89.5294,100.2046,101.784,0,0,0,0,0,0,0,0,0
1749,85.3333,98.3246,83.2968,114.7453,121.3918,105.3276,89.2866,100.1567,101.6443,0,0,0,0,0,0,0,0,0
1750,85.4225,98.1669,82.9816,114.9868,121.005,104.8959,89.3511,100.5779,102.0118,0,0,0,0,0,0,0,0,0
1751,85.7394,98.1816,82.5621,115.4515,121.1725,105.059,89.8325,100.6788,102.2141,0,0,0,0,0,0,0,0,0
1752,85.8,98.5759,82.7455,115.2176,121.4986,105.5222,90.1881,101.0702,102.3151,0,0,0,0,0,0,0,0,0
1753,86.2337,98.6007,82.2757,115.2515,121.6812,105.2652,90.1588,101.1189,102.7728,0,0,0,0,0,0,0,0,0
1754,85.9502,98.8445,82.5907,115.541,121.2689,105.2576,90.0684,101.0046,102.4246,0,0,0,0,0,0,0,0,0
1755,85.7909,99.3369,82.6227,115.5094,120.7701,105.1327,90.5604,101.3356,102.8856,0,0,0,0,0,0,0,0,0
1756,86.127,99.0052,82.6971,115.8166,120.4407,104.6668,90.3659,101.5938,103.2309,0,0,0,0,0,0,0,0,0
1757,86.3006,99.4323,82.5915,115.7404,120.7787,104.239,90.0249,101.1153,103.2635,0,0,0,0,0,0,0,0,0
1758,86.5069,99.0367,83.0744,115.8961,120.9466,103.9914,90.0112,100.6918,103.0396,0,0,0,0,0,0,0,0,0
1759,86.8892,98.6993,83.08,115.4302,120.5931,103.5032,89.8904,100.4484,103.1892,0,0,0,0,0,0,0,0,0
1760,86.6093,98.6364,82.7832,115.9291,120.9852,103.7374,89.4084,99.982,103.6323,0,0,0,0,0,0,0,0,0
1761,86.4214,98.7425,82.8741,115.4779,120.7151,103.3735,89.7642,99.7816,103.6998,0,0,0,0,0,0,0,0,0
1762,86.9136,98.81,82.6206,115.7903,120.3583,103.7692,90.097,99.3832,104.1181,0,0,0,0,0,0,0,0,0
1763,87.0531,98.8004,82.8644,115.4206,120.3248,103.6416,90.0034,99.3863,104.2539,0,0,0,0,0,0,0,0,0
1764,87.1189,99.1792,82.9578,115.7228,120.395,103.5557,90.3451,99.0411,104.2103,0,0,0,0,0,0,0,0,0
1765,86.8001,99.3245,82.6041,116.1698,119.9606,103.9206,89.8481,99.3987,104.4542,0,0,0,0,0,0,0,0,0
1766,87.1656,99.2029,82.6344,115.9328,120.0874,103.874,89.5101,98.901,104.3933,0,0,0,0,0,0,0,0,0
1767,87.2632,98.994,83.0281,115.9002,120.224,103.4087,89.2881,98.9484,103.9556,0,0,0,0,0,0,0,0,0
1768,87.5606,99.1057,82.7781,115.4655,120.3702,103.6373,89.6538,98.6846,104.1683,0,0,0,0,0,0,0,0,0
1769,87.4679,99.4659,83.2025,115.3909,120.2222,103.7105,90.1359,98.3015,104.3274,0,0,0,0,0,0,0,0,0
1770,87.4134,99.0522,83.4678,115.3241,119.9559,104.1605,90.2474,97.944,104.0894,0,0,0,0,0,0,0,0,0
1771,87.5983,98.7412,83.4832,114.8812,120.4056,104.6538,89.8845,97.9294,104.1506,0,0,0,0,0,0,0,0,0
1772,87.3631,98.6198,83.1342,114.691,120.075,104.7255,90.0859,97.7033,104.0444,0,0,0,0,0,0,0,0,0
1773,87.1297,98.4773,82.8268,114.6286,120.2413,105.1722,90.2768,97.8241,104.1293,0,0,0,0,0,0,0,0,0
1774,86.9843,98.1892,83.1693,114.1619,120.2694,105.5281,90.1119,97.5087,104.5222,0,0,0,0,0,0,0,0,0
1775,87.4166,98.4452,82.7559,114.4471,120.2806,105.872,89.998,97.1598,104.6206,0,0,0,0,0,0,0,0,0
1776,87.2149,98.6182,82.9163,114.6568,120.5306,106.3693,89.9604,97.4635,104.5262,0,0,0,0,0,0,0,0,0
1777,87.364,98.1385,82.6305,114.4175,120.1267,106.405,89.8065,97.5249,104.4235,0,0,0,0,0,0,0,0,0
1778,86.9611,97.7086,82.2832,114.7814,119.892,106.5517,89.8055,97.3347,104.7416,0,0,0,0,0,0,0,0,0
1779,87.0953,97.9674,81.8989,114.6067,120.3723,106.3363,89.8094,97.5926,104.6722,0,0,0,0,0,0,0,0,0
1780,87.4622,98.3084,81.8519,114.5351,120.0306,106.5129,89.3949,97.5287,104.5237,0,0,0,0,0,0,0,0,0
1781,87.195,97.9499,82.2391,114.553,120.2201,106.7389,89.3938,97.9298,104.8821,0,0,0,0,0,0,0,0,0
1782,87.3346,98.3855,82.0887,115.0232,120.3969,106.828,89.2501,97.7141,104.7984,0,0,0,0,0,0,0,0,0
1783,87.2401,98.6599,82.2187,114.9335,120.8287,106.9896,88.9546,97.872,104.4154,0,0,0,0,0,0,0,0,0
1784,87.7058,98.7045,81.902,114.6499,120.6169,106.7757,89.3953,98.3116,104.5439,0,0,0,0,0,0,0,0,0
1785,87.33,98.7465,82.003,114.8609,120.785,107.2303,89.0034,98.7522,104.2329,0,0,0,0,0,0,0,0,0
1786,87.8188,98.8359,81.9528,114.6968,120.9097,107.0608,88.7182,98.7798,104.2911,0,0,0,0,0,0,0,0,0
1787,87.6763,98.8578,81.8127,114.8318,120.6685,106.9022,88.7337,99.2559,104.6868,0,0,0,0,0,0,0,0,0
1788,87.2056,99.2016,81.3747,115.0254,120.8294,106.4071,88.9988,99.6942,104.6923,0,0,0,0,0,0,0,0,0
1789,87.1864,98.8144,81.2323,115.2878,121.1382,106.2687,88.5493,99.6266,104.3903,0,0,0,0,0,0,0,0,0
1790,86.7651,99.1123,80.9646,114.8247,121.1086,106.387,88.2736,99.1583,104.7281,0,0,0,0,0,0,0,0,0
1791,86.5137,98.9069,81.3532,115.1305,121.5227,106.1843,88.7282,98.9774,104.485,0,0,0,0,0,0,0,0,0
1792,86.7937,98.5827,81.2839,115.392,121.4405,106.115,88.3454,98.5758,104.7421,0,0,0,0,0,0,0,0,0
1793,86.6725,98.2372,81.4407,115.1589,121.2746,106.1356,88.1634,98.3627,104.4459,0,0,0,0,0,0,0,0,0
1794,86.8644,98.6752,81.0858,114.7039,121.752,106.572,88.3469,98.6104,104.6458,0,0,0,0,0,0,0,0,0
1795,86.7126,99.074,81.5055,114.6086,121.4158,107.0432,88.2546,98.3204,104.4979,0,0,0,0,0,0,0,0,0
1796,86.6925,99.5084,82.0032,114.5445,121.2406,106.8399,87.8282,98.1793,104.1656,0,0,0,0,0,0,0,0,0
1797,86.955,99.833,81.5316,114.9601,120.8318,106.7038,87.7227,97.9465,103.8194,0,0,0,0,0,0,0,0,0
1798,86.6003,99.9672,81.2188,115.3745,120.9107,106.4006,87.4085,97.7702,103.99,0,0,0,0,0,0,0,0,0
1799,86.629,99.8701,81.3915,115.4161,120.5482,106.0472,87.5427,97.7366,103.639,0,0,0,0,0,0,0,0,0
1800,86.562,99.4825,81.3089,115.5376,120.0617,106.4611,87.9027,97.7557,103.2282,0,0,0,0,0,0,0,0,0
1801,86.4708,99.1538,81.7661,115.416,120.3824,106.0764,88.134,97.9672,103.0682,0,0,0,0,0,0,0,0,0
1802,86.4998,99.2195,81.2905,115.7791,120.6981,106.4387,88.3022,97.67,102.697,0,0,0,0,0,0,0,0,0
1803,86.3331,99.0213,81.4087,115.8677,120.4432,106.8181,88.528,97.9423,102.7719,0,0,0,0,0,0,0,0,0
1804,86.177,99.0503,81.3201,116.0338,120.1942,107.2234,88.8628,97.6134,102.5216,0,0,0,0,0,0,0,0,0
1805,85.7362,98.5734,81.1193,115.8292,120.553,107.5125,88.3675,97.621,102.3176,0,0,0,0,0,0,0,0,0
1806,85.4324,98.8603,81.0258,116.2779,120.2852,107.0164,88.0889,97.1658,101.8868,0,0,0,0,0,0,0,0,0
1807,85.2357,98.961,81.1769,115.7963,120.2712,107.4448,87.7191,96.7157,101.4407,0,0,0,0,0,0,0,0,0
1808,85.0014,99.0802,81.2153,116.0718,120.0189,106.9533,88.0169,97.2084,101.2544,0,0,0,0,0,0,0,0,0
1809,84.5255,98.6226,80.7901,115.6592,120.1943,107.3521,87.8759,97.7068,101.0467,0,0,0,0,0,0,0,0,0
1810,84.3559,98.2253,80.9009,115.928,120.3551,107.7876,87.5831,97.3273,100.7345,0,0,0,0,0,0,0,0,0
1811,84.0134,97.9129,80.7829,115.9269,120.4478,108.1089,87.4401,97.4612,101.1826,0,0,0,0,0,0,0,0,0
1812,83.7997,98.1633,80.7591,115.7843,120.7227,107.888,87.4884,97.289,101.6628,0,0,0,0,0,0,0,0,0
1813,83.9065,98.5583,80.3179,115.3588,120.8734,107.6748,87.9698,97.3668,101.1871,0,0,0,0,0,0,0,0,0
1814,83.7495,98.9179,80.2502,115.1822,120.6161,108.0102,88.3828,97.3531,101.2068,0,0,0,0,0,0,0,0,0
1815,83.5889,98.529,80.7381,115.2464,120.2652,107.8735,87.9544,97.5194,100.9549,0,0,0,0,0,0,0,0,0
1816,83.9583,99.0098,80.6903,115.4419,120.0407,107.6078,88.4025,97.6186,101.077,0,0,0,0,0,0,0,0,0
1817,83.8509,98.662,80.6852,115.3762,120.2589,107.9166,88.3564,98.0874,100.7101,0,0,0,0,0,0,0,0,0
1818,84.025,98.9201,80.483,115.2422,120.4831,107.9775,88.6694,97.7228,101.1871,0,0,0,0,0,0,0,0,0
1819,84.518,99.4112,80.9493,115.7256,120.939,107.9918,88.5553,97.3983,101.3736,0,0,0,0,0,0,0,0,0
1820,84.4333,98.928,81.2202,115.6283,120.7983,107.962,88.3812,97.2598,101.0365,0,0,0,0,0,0,0,0,0
1821,84.8697,99.4021,81.5058,116.0853,120.5528,108.109,88.5815,97.4643,100.8901,0,0,0,0,0,0,0,0,0
1822,84.7551,99.011,81.8621,115.9389,120.8592,108.4365,88.2464,97.7665,100.5226,0,0,0,0,0,0,0,0,0
1823,85.0936,99.0384,81.6187,115.4706,121.1679,108.1858,88.4126,98.1003,100.4634,0,0,0,0,0,0,0,0,0
1824,84.6029,99.5105,81.436,115.2927,121.5484,108.6323,88.8587,97.9594,100.4432,0,0,0,0,0,0,0,0,0
1825,85.013,99.2751,81.0812,115.6169,121.6735,108.1968,88.7208,97.9396,100.7383,0,0,0,0,0,0,0,0,0
1826,84.9373,98.9126,81.1063,115.6658,121.3268,108.0772,88.56,97.7164,100.8939,0,0,0,0,0,0,0,0,0
1827,84.7292,99.0112,81.38,115.5369,121.7045,108.0152,88.6505,97.9048,100.9747,0,0,0,0,0,0,0,0,0
1828,84.8069,99.1572,81.8312,115.6885,121.5155,107.9429,88.4721,97.4744,101.0772,0,0,0,0,0,0,0,0,0
1829,84.5651,99.2401,81.5538,115.282,121.8517,107.4631,88.1732,97.7568,101.3916,0,0,0,0,0,0,0,0,0
1830,84.9265,99.3512,82.0194,115.1266,121.55,107.3498,87.9862,97.4427,101.4008,0,0,0,0,0,0,0,0,0
1831,85.2821,99.6206,82.3801,115.4224,121.8879,107.7766,88.1498,97.7592,101.7501,0,0,0,0,0,0,0,0,0
1832,85.5291,99.2361,82.5635,115.7476,122.36,107.2997,87.8419,97.4272,101.8239,0,0,0,0,0,0,0,0,0
1833,85.9933,99.5919,82.3169,115.2864,121.9791,107.7942,88.01,97.5361,101.4854,0,0,0,0,0,0,0,0,0
1834,86.1016,99.9602,82.2152,115.6396,122.0443,108.1416,88.2247,97.5777,101.9073,0,0,0,0,0,0,0,0,0
1835,86.1449,100.1918,82.1982,115.2143,122.0857,108.4805,88.1997,97.8083,101.5858,0,0,0,0,0,0,0,0,0
1836,86.4703,99.7873,81.9624,115.3837,121.776,108.7829,88.6006,97.3842,101.5359,0,0,0,0,0,0,0,0,0
1837,86.58,99.4396,81.7928,115.511,121.2868,108.4716,88.4242,97.6897,101.3645,0,0,0,0,0,0,0,0,0
1838,86.2908,99.0285,82.1306,115.7364,120.9871,108.234,88.4935,97.4901,100.9416,0,0,0,0,0,0,0,0,0
1839,86.6432,98.7652,82.0368,115.967,121.0262,108.5333,88.4298,97.1344,101.2314,0,0,0,0,0,0,0,0,0
1840,87.1294,99.1953,82.4883,115.8217,121.5194,108.2623,88.1895,97.4002,101.2558,0,0,0,0,0,0,0,0,0
1841,87.043,98.9815,82.3726,116.3056,121.9256,108.3371,88.2278,97.599,101.2532,0,0,0,0,0,0,0,0,0
1842,87.2712,98.6406,82.5173,116.539,122.2154,108.2221,88.6669,97.8656,100.7966,0,0,0,0,0,0,0,0,0
1843,87.2818,98.4812,82.645,116.9461,122.1002,108.6104,88.8211,97.3876,101.0451,0,0,0,0,0,0,0,0,0
1844,87.7555,98.6998,82.6073,116.83,121.794,108.2261,88.6477,97.4349,100.969,0,0,0,0,0,0,0,0,0
1845,88.1633,99.1099,82.3678,117.0926,121.3248,108.4457,89.0688,97.8976,100.769,0,0,0,0,0,0,0,0,0
1846,87.7678,98.8711,82.0658,117.3311,121.2502,108.7732,89.4094,98.3858,100.3569,0,0,0,0,0,0,0,0,0
1847,88.1987,98.494,82.5053,117.6773,120.8868,108.7475,89.7358,98.3298,100.082,0,0,0,0,0,0,0,0,0
1848,87.8337,98.1377,82.0785,118.0918,120.4362,108.6649,89.6047,97.8721,99.6517,0,0,0,0,0,0,0,0,0
1849,88.0145,98.0362,81.9206,118.3269,120.3047,108.6506,89.6845,97.8518,99.5265,0,0,0,0,0,0,0,0,0
1850,88.1248,97.6775,81.5015,118.7521,120.3359,108.377,89.3744,98.1076,99.483,0,0,0,0,0,0,0,0,0
1851,88.3873,97.7934,81.4234,118.6666,119.9588,108.573,89.4828,98.544,99.9227,0,0,0,0,0,0,0,0,0
1852,88.4093,97.6188,81.4863,118.2016,119.5268,108.7936,89.3232,98.6231,100.237,0,0,0,0,0,0,0,0,0
1853,88.5648,97.8555,81.9456,117.8051,119.3587,108.67,89.1029,98.2161,100.0864,0,0,0,0,0,0,0,0,0
1854,89.0394,97.6128,82.4229,117.5203,119.3056,108.6233,88.8091,98.3575,100.1639,0,0,0,0,0,0,0,0,0
1855,88.5448,97.4769,81.9725,117.824,119.7923,108.766,89.2613,97.8659,100.4065,0,0,0,0,0,0,0,0,0
1856,88.2667,97.2666,81.7651,118.2004,120.2125,108.4749,89.138,97.9394,100.0214,0,0,0,0,0,0,0,0,0
1857,88.044,96.8661,81.6589,117.8614,120.17,108.8561,88.8189,98.2347,99.7203,0,0,0,0,0,0,0,0,0
1858,87.7935,96.8911,81.6785,118.2658,120.4745,108.6596,89.1024,98.1624,99.664,0,0,0,0,0,0,0,0,0
1859,87.4013,96.7065,81.2149,117.8315,120.9166,108.7178,88.8391,98.6146,100.0911,0,0,0,0,0,0,0,0,0
1860,87.8558,96.8607,81.071,118.0268,120.8616,108.8098,88.4354,98.1181,99.7985,0,0,0,0,0,0,0,0,0
1861,87.4372,97.1985,81.5096,118.3017,121.0539,109.2617,88.0554,98.4724,100.1709,0,0,0,0,0,0,0,0,0
1862,87.4936,97.0797,81.4364,117.9695,120.7586,109.645,87.6549,98.0571,99.933,0,0,0,0,0,0,0,0,0
1863,87.5502,97.5317,81.1063,117.875,120.4131,109.8652,87.547,98.0068,100.2504,0,0,0,0,0,0,0,0,0
1864,87.6125,97.8111,81.0128,118.2311,120.0247,109.7433,87.3167,97.685,100.3983,0,0,0,0,0,0,0,0,0
1865,87.8033,97.5516,81.1925,118.7038,120.2585,110.1458,87.1244,97.3061,100.2904,0,0,0,0,0,0,0,0,0
1866,87.9244,97.2518,81.0127,118.557,120.6062,109.7708,87.0199,97.1732,99.9327,0,0,0,0,0,0,0,0,0
1867,87.8884,97.6586,81.0157,118.6336,121.0488,109.3073,86.9636,96.8698,100.3035,0,0,0,0,0,0,0,0,0
1868,88.0456,97.8872,80.7939,118.2591,121.1729,109.354,87.3113,97.2853,100.3405,0,0,0,0,0,0,0,0,0
1869,88.3633,97.7546,81.2845,117.9195,121.2152,109.4023,87.7605,97.6541,100.4741,0,0,0,0,0,0,0,0,0
1870,88.8007,97.3999,81.6191,117.8115,121.6344,109.5278,88.2132,97.9102,100.754,0,0,0,0,0,0,0,0,0
1871,88.7461,97.0723,81.5115,118.2971,121.8767,109.8692,87.7705,98.0596,100.4837,0,0,0,0,0,0,0,0,0
1872,88.9453,97.4648,81.3744,118.3124,122.0988,109.9773,88.018,97.7493,100.6227,0,0,0,0,0,0,0,0,0
1873,88.9324,97.2299,81.1683,118.4526,122.5524,109.9754,88.0374,97.9378,100.3673,0,0,0,0,0,0,0,0,0
1874,88.6787,97.2634,80.7911,118.8531,122.7347,109.5401,88.2929,97.9864,100.8631,0,0,0,0,0,0,0,0,0
1875,88.4005,97.4811,80.7273,118.4477,123.0081,109.875,88.1856,98.411,100.6666,0,0,0,0,0,0,0,0,0
1876,88.7865,97.5595,80.9022,117.9638,123.1445,109.9596,88.1497,97.9119,100.7352,0,0,0,0,0,0,0,0,0
1877,88.9369,97.6162,80.488,117.6054,123.2865,109.6793,88.4477,98.3952,101.1347,0,0,0,0,0,0,0,0,0
1878,88.7151,97.3768,80.5308,117.3973,123.1322,109.6812,88.7735,98.6793,101.4031,0,0,0,0,0,0,0,0,0
1879,88.5061,97.1051,80.1784,117.4148,122.6744,109.2108,88.4068,98.301,101.5635,0,0,0,0,0,0,0,0,0
1880,88.0333,97.318,80.084,117.4895,122.3651,109.6186,88.1557,98.7678,101.0762,0,0,0,0,0,0,0,0,0
1881,88.5026,96.88,79.7355,117.1211,122.6977,109.9762,87.8662,98.3281,100.9544,0,0,0,0,0,0,0,0,0
1882,88.8237,96.9563,80.1259,116.9026,122.7198,109.8659,88.0804,98.1123,100.5714,0,0,0,0,0,0,0,0,0
1883,89.1908,96.9293,79.9379,116.6988,122.8095,110.2397,88.4913,98.508,100.9591,0,0,0,0,0,0,0,0,0
1884,89.2137,97.3371,80.1358,117.1135,122.9181,110.6888,88.4768,98.5783,100.5265,0,0,0,0,0,0,0,0,0
1885,89.5974,96.9524,80.422,116.9461,123.3014,110.9768,88.1821,99.0377,100.0718,0,0,0,0,0,0,0,0,0
1886,89.8819,97.0822,80.5259,117.2438,123.3353,111.2023,87.7788,99.2512,100.163,0,0,0,0,0,0,0,0,0
1887,89.8353,96.7804,80.2531,117.2337,123.7161,110.8102,87.9111,99.1152,100.1769,0,0,0,0,0,0,0,0,0
1888,89.4491,97.058,80.3395,117.6781,124.1686,111.0426,87.6978,98.9027,100.418,0,0,0,0,0,0,0,0,0
1889,89.6016,96.5891,80.0154,117.2941,123.7346,111.3683,87.5464,99.3581,100.7274,0,0,0,0,0,0,0,0,0
1890,89.7458,96.689,80.3877,117.7131,123.7205,111.6921,87.667,99.3967,100.8663,0,0,0,0,0,0,0,0,0
1891,89.8234,96.5354,80.1065,117.5451,124.1391,111.6198,87.3933,98.9802,100.7702,0,0,0,0,0,0,0,0,0
1892,89.4719,96.7936,79.612,117.6163,123.8836,111.6377,87.678,98.5956,101.2131,0,0,0,0,0,0,0,0,0
1893,89.3599,96.886,79.8905,117.3524,124.0128,111.5915,87.5939,98.1396,101.6775,0,0,0,0,0,0,0,0,0
1894,89.0645,97.3833,80.1805,117.1805,123.9746,112.0774,87.216,97.823,101.2991,0,0,0,0,0,0,0,0,0
1895,89.4839,96.9765,79.9954,116.8726,124.015,112.2266,87.6078,97.7333,101.7514,0,0,0,0,0,0,0,0,0
1896,89.6242,97.4309,79.5997,117.1057,123.5687,111.9069,87.2845,97.542,101.6404,0,0,0,0,0,0,0,0,0
1897,90.0151,97.0462,79.2112,117.0537,124.0545,111.6641,87.4312,97.049,101.7384,0,0,0,0,0,0,0,0,0
1898,90.1667,96.549,79.476,117.2079,124.3688,111.8702,87.7735,97.3542,102.083,0,0,0,0,0,0,0,0,0
1899,90.2099,96.9658,79.6338,117.1882,124.1266,111.4544,87.8907,97.2485,102.3886,0,0,0,0,0,0,0,0,0
1900,89.7245,97.3631,79.2245,117.5016,124.1676,111.0538,88.248,97.1733,102.2442,0,0,0,0,0,0,0,0,0
1901,89.7365,97.3455,79.1705,117.745,124.0341,111.1588,88.7094,96.9898,101.9061,0,0,0,0,0,0,0,0,0
1902,89.5967,97.6775,79.0285,117.8708,124.2425,110.6686,88.9343,97.0998,101.5002,0,0,0,0,0,0,0,0,0
1903,89.4701,97.3908,79.2675,118.0699,124.0483,110.6538,88.6712,97.2763,101.8359,0,0,0,0,0,0,0,0,0
1904,89.9563,96.9027,78.9985,117.6911,123.8231,110.1659,89.1527,97.6826,102.0008,0,0,0,0,0,0,0,0,0
1905,89.877,96.9894,79.2287,117.7231,123.5226,109.7589,89.3152,97.6361,102.3613,0,0,0,0,0,0,0,0,0
1906,90.1586,96.4991,78.9473,117.5964,123.8204,109.447,88.9332,97.5284,102.1658,0,0,0,0,0,0,0,0,0
1907,90.3528,96.6751,78.7794,117.3012,123.4964,109.563,89.0829,97.4744,101.9071,0,0,0,0,0,0,0,0,0
1908,90.3306,96.653,78.4938,117.3293,123.0399,109.2636,89.5024,97.4656,101.436,0,0,0,0,0,0,0,0,0
1909,90.1708,96.8962,78.8876,117.5808,123.0108,109.6279,89.7677,97.1236,101.2257,0,0,0,0,0,0,0,0,0
1910,90.2032,96.4221,79.0831,117.2387,123.4743,109.3348,89.7954,96.8485,101.5089,0,0,0,0,0,0,0,0,0
1911,90.6156,95.9475,78.9968,116.9608,123.4437,109.4239,90.0962,97.2982,101.5394,0,0,0,0,0,0,0,0,0
1912,91.0776,96.2028,79.3505,116.6046,123.7532,108.9874,90.4395,97.4805,101.5169,0,0,0,0,0,0,0,0,0
1913,91.3401,96.1767,79.1295,116.2796,123.4977,108.7398,90.0409,97.3628,101.6924,0,0,0,0,0,0,0,0,0
1914,90.8456,96.4989,79.1136,115.8505,123.1952,108.979,89.6197,97.5386,101.3953,0,0,0,0,0,0,0,0,0
1915,90.6526,96.0903,79.6091,115.879,123.5936,108.4861,89.5956,97.1853,101.5552,0,0,0,0,0,0,0,0,0
1916,90.2996,96.0741,79.8644,115.91,123.6729,108.4673,89.2934,96.8191,101.6333,0,0,0,0,0,0,0,0,0
1917,90.6373,96.4952,79.5611,115.947,123.6164,108.4273,89.5355,97.2535,102.1285,0,0,0,0,0,0,0,0,0
1918,90.5844,96.48,79.5675,115.7528,123.6951,108.6426,89.3276,96.9254,101.9896,0,0,0,0,0,0,0,0,0
1919,90.6709,96.5989,79.1993,115.3034,124.1692,108.7484,89.2797,97.4146,102.4256,0,0,0,0,0,0,0,0,0
1920,90.4773,96.8124,79.376,115.0714,124.5172,108.7428,89.1822,97.6046,102.4246,0,0,0,0,0,0,0,0,0
1921,90.3986,96.7044,79.0227,115.3777,124.1182,108.2681,89.2533,97.8286,102.393,0,0,0,0,0,0,0,0,0
1922,90.8333,96.7072,78.651,115.1356,124.2702,108.5386,89.2459,98.1041,102.3782,0,0,0,0,0,0,0,0,0
1923,90.6925,96.4246,78.1695,115.5379,124.6,108.8882,88.9456,98.3701,102.6393,0,0,0,0,0,0,0,0,0
