year,XEUOUZ,DCPWLP,XEYOPS,XXDGJI,WSRNWD,LDCKJJ,THIBEV,ZKTWAS,ROQWUT,BZFTZE,EIDUNJ,HPPEVH,ICGDTN,COQYCO,YATYVW,AKRDYU,KJIGPC,UQWXRL
1752,93.574,17.9505,63.0099,148.1821,82.0382,118.3099,98.1374,148.018,46.6427,0,0,0,0,0,0,0,0,0
1753,95.4949,19.1999,62.4369,146.3778,83.5576,118.7456,96.4036,146.9349,47.2201,0,0,0,0,0,0,0,0,0
1754,94.9638,19.4053,63.4175,146.6429,85.2657,118.3417,94.9429,145.4409,47.6781,0,0,0,0,0,0,0,0,0
1755,94.835,19.6485,63.7203,145.1123,84.914,118.0507,93.4773,143.6781,48.2156,0,0,0,0,0,0,0,0,0
1756,96.0025,18.0165,63.4013,143.8438,86.8892,117.0932,93.2138,144.9277,47.8762,0,0,0,0,0,0,0,0,0
1757,95.8195,17.5433,64.4665,142.8617,87.6339,116.9072,94.58,145.2021,46.8436,0,0,0,0,0,0,0,0,0
1758,94.0977,19.1317,62.9613,143.0332,85.7936,117.2247,95.1954,143.9107,46.8434,0,0,0,0,0,0,0,0,0
1759,92.1213,19.8127,63.2132,144.9287,84.225,115.4509,95.692,142.011,46.9976,0,0,0,0,0,0,0,0,0
1760,92.2353,19.6712,63.2998,145.2884,86.2129,116.9808,94.3288,141.6773,47.6232,0,0,0,0,0,0,0,0,0
1761,92.2617,17.7968,64.8655,145.7345,85.7886,116.714,94.9648,141.0243,46.8873,0,0,0,0,0,0,0,0,0
1762,90.4509,17.0854,63.943,146.0555,84.7488,114.7477,93.4651,141.0147,47.7281,0,0,0,0,0,0,0,0,0
1763,91.3673,18.198,65.4108,147.3121,83.6221,113.753,93.4391,139.9204,46.7643,0,0,0,0,0,0,0,0,0
1764,90.3186,16.529,63.8656,148.9643,82.2498,113.4751,95.3494,139.161,45.7404,0,0,0,0,0,0,0,0,0
1765,91.7589,18.4713,61.9325,147.5674,81.6457,112.4125,96.0803,137.8243,44.7255,0,0,0,0,0,0,0,0,0
1766,92.2632,19.0112,60.6955,148.6121,82.0434,110.6303,94.3682,139.7034,44.009,0,0,0,0,0,0,0,0,0
1767,92.6042,20.1231,61.9693,147.7229,82.8712,110.8217,93.1327,138.5523,42.7696,0,0,0,0,0,0,0,0,0
1768,92.2848,19.7702,61.2269,147.4107,83.9535,112.1345,92.637,137.1062,40.8678,0,0,0,0,0,0,0,0,0
1769,93.3672,19.3964,60.9224,146.8068,85.5271,112.3164,92.3765,136.6984,40.4436,0,0,0,0,0,0,0,0,0
1770,94.5689,17.599,59.4624,146.0443,85.7968,111.7783,91.2968,137.5262,39.4019,0,0,0,0,0,0,0,0,0
1771,95.7165,18.1572,60.24,146.4956,84.4104,110.8393,90.8835,138.6297,37.4395,0,0,0,0,0,0,0,0,0
1772,95.5623,18.3247,60.5954,146.4396,83.5218,110.4624,92.3331,138.438,38.4364,0,0,0,0,0,0,0,0,0
1773,95.9601,17.6362,60.1162,148.3855,84.6992,110.1824,93.7091,137.7879,36.7844,0,0,0,0,0,0,0,0,0
1774,96.6963,15.6854,60.7017,147.8231,83.9974,109.8852,92.6998,139.1051,37.7522,0,0,0,0,0,0,0,0,0
1775,95.7587,15.7809,61.4782,146.9563,85.4826,111.1167,93.4436,137.5325,37.4901,0,0,0,0,0,0,0,0,0
1776,96.3564,14.822,62.7737,147.0246,87.4799,109.7917,92.0494,135.6229,37.7678,0,0,0,0,0,0,0,0,0
1777,97.5457,13.0153,61.862,146.4301,88.1756,111.378,91.4779,137.4538,39.7617,0,0,0,0,0,0,0,0,0
1778,97.5047,13.113,62.644,147.0974,88.5882,110.9366,91.0117,138.2672,39.3019,0,0,0,0,0,0,0,0,0
1779,98.9896,11.2273,60.7148,146.4163,89.304,112.8079,92.2009,138.6017,40.1811,0,0,0,0,0,0,0,0,0
1780,100.8246,10.291,59.1146,145.1232,88.7946,114.2733,91.266,138.8974,38.6115,0,0,0,0,0,0,0,0,0
1781,100.1767,8.5339,59.7319,145.4087,88.7418,113.1421,91.4719,136.9888,40.3338,0,0,0,0,0,0,0,0,0
1782,98.4544,9.6136,61.6554,146.4004,87.9922,114.0895,90.8648,138.3867,41.3366,0,0,0,0,0,0,0,0,0
1783,98.1325,7.8031,60.4941,147.7788,89.5374,115.7082,90.3478,137.7171,42.0266,0,0,0,0,0,0,0,0,0
1784,96.4559,7.4835,61.8505,146.1082,88.3788,117.1635,91.6493,138.0135,40.2355,0,0,0,0,0,0,0,0,0
1785,95.9903,5.6584,61.4693,145.1954,88.3511,119.0712,92.0088,136.3129,38.8569,0,0,0,0,0,0,0,0,0
1786,94.6464,4.2795,63.0481,143.7602,87.1883,119.2127,93.0484,135.8532,39.3059,0,0,0,0,0,0,0,0,0
1787,92.8582,4.0188,62.0893,143.7631,89.1462,118.2445,94.2265,135.4701,40.2412,0,0,0,0,0,0,0,0,0
1788,92.2002,2.0233,60.9706,144.5893,90.6715,120.0816,92.2921,136.6825,38.7292,0,0,0,0,0,0,0,0,0
1789,91.6672,2.9922,59.4627,144.5714,89.5323,120.9828,93.0569,136.6512,38.6652,0,0,0,0,0,0,0,0,0
1790,91.8469,1.2038,60.8248,143.9622,88.7492,122.8928,92.5093,137.0361,38.3997,0,0,0,0,0,0,0,0,0
1791,92.6103,1.3622,61.1909,145.1306,89.6177,121.1944,92.7752,137.0428,38.3836,0,0,0,0,0,0,0,0,0
1792,94.0736,-0.54895,63.1332,144.034,91.2145,121.0644,93.0459,138.394,38.4359,0,0,0,0,0,0,0,0,0
1793,93.7939,-1.4553,62.057,144.149,90.7072,119.4505,92.825,140.0524,37.8417,0,0,0,0,0,0,0,0,0
1794,94.1063,-2.9538,60.5552,144.0807,91.8358,119.4029,93.3614,139.2545,39.7554,0,0,0,0,0,0,0,0,0
1795,95.9968,-4.3142,58.9542,143.279,92.6925,121.0453,95.232,139.1283,38.8368,0,0,0,0,0,0,0,0,0
1796,94.2421,-4.1296,59.213,143.1602,91.9222,119.6509,95.0827,140.5219,39.563,0,0,0,0,0,0,0,0,0
1797,94.6967,-3.2666,59.5626,142.9292,92.0424,120.4122,93.8497,141.269,40.7453,0,0,0,0,0,0,0,0,0
1798,92.7548,-3.3635,61.5194,142.7331,92.6217,121.599,94.5345,140.8239,41.0558,0,0,0,0,0,0,0,0,0
1799,90.7939,-3.8551,62.7061,141.7656,94.173,120.6912,92.5874,140.3985,41.1913,0,0,0,0,0,0,0,0,0
1800,89.4625,-3.758,63.4691,142.5675,94.8339,121.0141,94.3991,139.4314,39.2396,0,0,0,0,0,0,0,0,0
1801,90.1479,-4.007,62.0502,142.4581,96.0974,119.8484,92.4356,138.6367,40.433,0,0,0,0,0,0,0,0,0
1802,89.0454,-2.6896,60.9946,143.4366,94.2431,118.6939,91.5328,137.2693,41.3159,0,0,0,0,0,0,0,0,0
1803,89.1246,-0.97718,61.0186,144.87,94.9933,117.5718,92.3267,137.3681,42.1634,0,0,0,0,0,0,0,0,0
1804,87.875,-0.68629,61.023,146.314,96.683,116.1368,93.8187,138.4181,40.9838,0,0,0,0,0,0,0,0,0
1805,85.8807,1.0992,62.0421,147.9181,94.7542,116.2388,95.146,139.0376,42.701,0,0,0,0,0,0,0,0,0
1806,85.3965,0.27684,63.2807,149.5719,95.9247,116.8661,95.2058,140.0191,40.9095,0,0,0,0,0,0,0,0,0
1807,83.6946,-0.6616,64.7272,149.9067,97.5155,116.3529,94.5858,139.6461,40.7949,0,0,0,0,0,0,0,0,0
1808,85.4908,1.0854,63.8489,151.1418,97.1227,118.0336,94.8716,141.4557,39.5701,0,0,0,0,0,0,0,0,0
1809,84.6697,2.1645,62.5543,149.2164,98.7747,116.0337,94.6747,141.126,38.3312,0,0,0,0,0,0,0,0,0
1810,83.6114,2.5614,62.9005,148.7122,99.0218,114.2852,92.7524,139.2445,36.6747,0,0,0,0,0,0,0,0,0
1811,84.0476,1.4914,64.001,149.0559,97.9661,116.2298,94.0697,137.7542,36.0967,0,0,0,0,0,0,0,0,0
1812,82.0878,1.914,65.4041,148.5308,99.7837,115.7391,92.7681,137.5356,34.7177,0,0,0,0,0,0,0,0,0
1813,80.7673,2.2999,67.3492,148.1248,100.6222,114.8801,92.9524,136.8007,34.3163,0,0,0,0,0,0,0,0,0
1814,80.8451,2.6994,65.8253,150.0637,101.0612,115.8003,94.1813,134.9866,34.9361,0,0,0,0,0,0,0,0,0
1815,79.4237,2.732,64.1361,150.3122,99.8593,115.0701,95.6415,133.6367,36.0687,0,0,0,0,0,0,0,0,0
1816,80.3537,2.5166,66.0072,148.349,100.2147,114.6257,97.4339,132.5568,35.8319,0,0,0,0,0,0,0,0,0
1817,82.032,3.592,65.8117,150.0983,99.3811,113.4852,97.3366,133.2434,37.7088,0,0,0,0,0,0,0,0,0
1818,82.7469,5.1673,66.0784,149.9859,98.3716,112.5726,97.5428,131.3632,36.5474,0,0,0,0,0,0,0,0,0
1819,84.3937,6.7837,65.9674,148.483,96.686,112.4664,95.6122,131.9953,37.5556,0,0,0,0,0,0,0,0,0
1820,82.927,5.3284,67.0609,146.6938,96.2332,111.4178,97.4502,131.5915,38.6737,0,0,0,0,0,0,0,0,0
1821,82.7002,7.1735,66.9027,145.7952,95.2105,112.0708,96.6538,131.1092,37.4405,0,0,0,0,0,0,0,0,0
1822,84.6282,5.3672,66.0518,147.5855,95.6869,111.662,95.4085,129.6102,38.2677,0,0,0,0,0,0,0,0,0
1823,85.5314,7.2632,65.8525,149.3187,95.7315,112.1,96.0103,128.2694,38.7864,0,0,0,0,0,0,0,0,0
1824,87.0642,9.0097,64.7753,149.7581,97.6175,113.404,97.1132,127.7657,36.8226,0,0,0,0,0,0,0,0,0
1825,87.6679,8.1905,63.735,151.5469,99.1507,114.1841,95.1605,127.699,36.3697,0,0,0,0,0,0,0,0,0
1826,87.0134,6.3617,65.4596,151.5215,98.2209,114.9615,94.8202,129.3265,35.3661,0,0,0,0,0,0,0,0,0
1827,86.3135,5.569,66.9713,151.1005,96.7913,113.6528,93.1583,127.6408,34.0293,0,0,0,0,0,0,0,0,0
1828,87.9686,4.4867,68.0097,151.089,98.3855,113.1242,94.6682,125.9703,35.344,0,0,0,0,0,0,0,0,0
1829,87.6081,6.2063,67.1728,150.3473,100.2796,111.8614,93.2277,124.7455,33.833,0,0,0,0,0,0,0,0,0
1830,87.636,4.8189,65.8313,149.6366,99.6994,113.5234,94.5628,123.0515,35.1986,0,0,0,0,0,0,0,0,0
1831,86.8194,3.1248,64.9928,150.1006,98.1936,114.9681,94.3598,124.0726,35.7952,0,0,0,0,0,0,0,0,0
1832,85.6645,2.3631,64.7846,151.031,99.6938,113.4204,95.5477,122.328,35.34,0,0,0,0,0,0,0,0,0
1833,84.9576,3.276,63.1942,152.9531,101.0346,114.5701,95.4299,120.3885,34.1659,0,0,0,0,0,0,0,0,0
1834,84.1458,3.9497,64.2725,152.6009,99.8763,112.7975,94.7524,121.85,34.616,0,0,0,0,0,0,0,0,0
1835,85.0638,3.0089,62.7845,154.469,99.4328,111.7289,96.7152,121.4567,36.6142,0,0,0,0,0,0,0,0,0
1836,86.5616,3.5907,63.1063,152.9677,101.139,110.9757,98.451,121.2211,37.3433,0,0,0,0,0,0,0,0,0
1837,87.4931,5.0241,62.0022,154.6664,103.0421,109.7752,97.18,122.6847,38.4538,0,0,0,0,0,0,0,0,0
1838,87.7955,6.4352,63.0435,153.0559,101.37,109.4991,98.4027,121.5835,39.0227,0,0,0,0,0,0,0,0,0
1839,87.0219,6.6618,64.5837,152.5912,102.4751,111.2177,97.8082,121.7758,39.2806,0,0,0,0,0,0,0,0,0
1840,86.028,6.6292,64.5962,153.0181,101.7562,111.0061,98.0032,121.9437,38.284,0,0,0,0,0,0,0,0,0
1841,87.4102,6.5781,65.8181,152.5368,100.4883,111.0902,96.705,120.2403,40.1911,0,0,0,0,0,0,0,0,0
1842,86.3846,5.5759,67.1402,153.9439,98.6301,110.8824,95.0799,122.213,40.6293,0,0,0,0,0,0,0,0,0
1843,86.2807,4.3118,65.6362,154.1044,100.199,110.8692,94.5435,121.7523,42.5828,0,0,0,0,0,0,0,0,0
1844,84.5221,4.1665,64.5375,154.7635,101.5829,111.1251,95.5845,122.4865,42.8802,0,0,0,0,0,0,0,0,0
1845,83.6919,2.9828,63.6997,154.4553,100.1446,111.1339,95.7567,121.7764,44.5726,0,0,0,0,0,0,0,0,0
1846,82.6501,2.1974,64.8163,152.9437,100.3991,112.6866,97.1973,120.5305,45.338,0,0,0,0,0,0,0,0,0
1847,81.2255,2.5202,64.8307,151.3855,100.2967,113.269,96.4389,119.7906,43.9179,0,0,0,0,0,0,0,0,0
1848,82.4609,2.0137,65.2281,149.9507,101.4537,113.8683,97.4509,121.0666,45.0517,0,0,0,0,0,0,0,0,0
1849,82.72,3.4506,65.4272,151.4474,102.446,115.0989,97.3467,123.0495,43.2451,0,0,0,0,0,0,0,0,0
1850,82.0375,4.2591,66.707,151.7645,104.3795,116.3835,96.9835,124.0884,43.2575,0,0,0,0,0,0,0,0,0
1851,81.8404,3.0671,64.8258,151.048,103.2559,118.0817,98.121,123.6071,42.253,0,0,0,0,0,0,0,0,0
1852,81.0847,4.6646,66.2494,150.6628,103.6866,117.9931,99.5165,124.7401,41.7748,0,0,0,0,0,0,0,0,0
1853,80.3984,5.9165,65.7978,151.8194,103.9057,118.1636,99.6386,124.3177,42.9848,0,0,0,0,0,0,0,0,0
1854,79.2085,4.2218,66.6878,150.1604,104.5312,117.7577,98.7608,124.441,44.5735,0,0,0,0,0,0,0,0,0
1855,80.143,5.7534,67.3332,149.8082,103.793,117.3293,100.0666,124.025,44.3975,0,0,0,0,0,0,0,0,0
1856,80.6861,6.4322,66.1673,148.8054,104.5137,117.9769,100.4608,123.4912,44.5903,0,0,0,0,0,0,0,0,0
1857,79.9063,5.567,67.375,150.365,105.172,118.4096,98.5965,122.114,45.3826,0,0,0,0,0,0,0,0,0
1858,81.5881,5.7063,68.9438,148.6274,104.898,117.6702,98.7455,122.9435,44.7679,0,0,0,0,0,0,0,0,0
1859,79.6065,4.2043,68.8217,148.1568,103.6049,118.9673,100.0384,121.5655,45.4511,0,0,0,0,0,0,0,0,0
1860,77.9776,2.2904,69.8952,149.9855,103.3627,118.3574,98.4264,122.0497,44.975,0,0,0,0,0,0,0,0,0
1861,76.2334,2.29,71.0313,149.3409,102.434,116.413,96.8564,122.6552,46.9162,0,0,0,0,0,0,0,0,0
1862,75.7095,4.1889,69.5833,150.3767,103.4647,116.2258,96.0292,123.0977,46.1478,0,0,0,0,0,0,0,0,0
1863,76.2097,2.6873,71.5586,149.8473,103.8466,118.0857,94.2782,123.3744,48.0197,0,0,0,0,0,0,0,0,0
1864,77.082,3.4838,73.3957,150.6541,102.4518,117.8632,94.6227,122.4835,46.5645,0,0,0,0,0,0,0,0,0
1865,77.891,1.966,72.502,152.6171,100.8986,117.2282,95.2876,123.1259,48.1067,0,0,0,0,0,0,0,0,0
1866,76.9364,3.0583,73.9883,152.4328,102.1962,116.0235,96.5596,121.1375,48.8206,0,0,0,0,0,0,0,0,0
1867,78.2399,3.909,73.545,150.4796,101.0246,114.6162,96.9842,122.8082,49.4329,0,0,0,0,0,0,0,0,0
1868,77.2778,5.4258,74.2324,150.1071,101.4053,113.8753,97.1815,124.6047,49.174,0,0,0,0,0,0,0,0,0
1869,77.5877,6.0109,73.8119,151.5803,102.3034,111.9229,97.0343,125.0514,47.6557,0,0,0,0,0,0,0,0,0
1870,75.6601,4.3489,74.1314,152.8257,103.7933,113.2926,97.3147,126.7709,47.5878,0,0,0,0,0,0,0,0,0
1871,77.1442,5.1632,72.1895,151.8708,105.6453,111.9127,98.8191,126.2544,46.6822,0,0,0,0,0,0,0,0,0
1872,77.8572,6.746,70.2363,151.669,104.3457,111.0635,98.2607,127.2926,46.5731,0,0,0,0,0,0,0,0,0
1873,77.6941,5.8048,68.9066,152.8721,105.5163,109.9865,97.9615,129.0434,47.4354,0,0,0,0,0,0,0,0,0
1874,76.0659,7.5377,68.42,151.6257,105.8366,110.4904,97.6844,130.1226,45.8976,0,0,0,0,0,0,0,0,0
1875,77.8461,5.8841,67.1191,151.1875,106.4689,110.7372,97.3613,128.4452,46.7666,0,0,0,0,0,0,0,0,0
1876,79.4204,6.9703,67.4693,150.1058,107.002,109.0596,96.3703,128.9876,45.8302,0,0,0,0,0,0,0,0,0
1877,81.2651,7.825,66.8845,149.2255,105.0451,110.2107,98.2939,127.2882,45.699,0,0,0,0,0,0,0,0,0
1878,79.4188,7.8405,67.6767,150.3842,105.9551,110.8254,100.1999,126.294,45.5234,0,0,0,0,0,0,0,0,0
1879,77.706,9.5205,69.6627,149.9671,104.0531,112.3158,99.4649,127.7229,46.9286,0,0,0,0,0,0,0,0,0
1880,78.4627,11.1403,71.1553,151.3278,105.2607,112.5424,100.4747,129.3848,46.5471,0,0,0,0,0,0,0,0,0
1881,76.8233,12.8847,71.4938,150.2624,104.6368,112.578,101.5879,127.9836,46.7217,0,0,0,0,0,0,0,0,0
1882,76.3624,11.5297,73.1757,148.9053,104.2212,111.1739,102.5018,129.9377,44.7894,0,0,0,0,0,0,0,0,0
1883,77.9767,10.9011,74.6195,150.7445,104.4611,109.7069,102.801,129.8794,42.8771,0,0,0,0,0,0,0,0,0
1884,77.8317,11.0133,74.6776,152.3387,103.068,111.1128,101.5992,129.2927,41.0476,0,0,0,0,0,0,0,0,0
1885,76.4328,9.9347,75.9071,152.2528,103.0681,111.9339,100.0616,129.4393,41.1292,0,0,0,0,0,0,0,0,0
1886,78.2609,8.6523,76.0452,153.6068,103.7506,112.0861,98.8162,127.9663,39.6089,0,0,0,0,0,0,0,0,0
1887,78.8116,7.3146,76.6363,151.8904,105.5395,111.7313,99.3063,126.6809,40.0116,0,0,0,0,0,0,0,0,0
1888,79.138,5.4375,78.5564,152.2214,106.0497,110.8136,98.5999,126.5839,41.0896,0,0,0,0,0,0,0,0,0
1889,80.524,7.1478,79.5484,153.6443,106.1081,111.4514,97.4439,125.5261,41.6403,0,0,0,0,0,0,0,0,0
1890,80.9063,8.7664,81.2154,153.4762,105.9766,110.1359,96.146,126.8493,40.2103,0,0,0,0,0,0,0,0,0
1891,82.1891,9.4753,80.3642,154.5296,106.6208,108.3853,97.9372,128.7243,39.1658,0,0,0,0,0,0,0,0,0
1892,81.2485,9.9714,79.3064,155.6043,105.1867,110.3108,97.8471,128.498,38.1414,0,0,0,0,0,0,0,0,0
1893,82.2956,10.7483,79.3528,155.2859,103.4543,111.995,97.0985,130.481,38.6685,0,0,0,0,0,0,0,0,0
1894,81.5904,9.3915,80.5811,156.8145,103.8144,110.7533,96.0499,130.6457,40.2304,0,0,0,0,0,0,0,0,0
1895,82.0242,8.0776,80.3565,158.1414,105.155,111.496,97.4809,131.1491,39.6963,0,0,0,0,0,0,0,0,0
1896,81.1603,9.6893,81.2507,156.9632,103.9665,110.0675,97.0855,129.479,40.5624,0,0,0,0,0,0,0,0,0
1897,81.7373,10.7064,80.0339,156.0211,102.2234,110.2309,97.2114,128.6378,40.6311,0,0,0,0,0,0,0,0,0
1898,83.0586,12.1286,81.7528,157.4576,101.8149,108.8578,98.9832,130.505,39.7083,0,0,0,0,0,0,0,0,0
1899,84.8728,13.9495,82.7648,158.5842,102.106,106.9201,98.723,131.0302,41.0049,0,0,0,0,0,0,0,0,0
1900,83.6753,13.5971,84.6054,156.8467,101.7557,108.0389,98.9257,131.7674,41.2049,0,0,0,0,0,0,0,0,0
1901,85.1123,12.8725,83.4522,156.4511,103.0128,108.5962,98.4263,131.131,40.1054,0,0,0,0,0,0,0,0,0
1902,86.0563,10.9492,81.8966,155.4864,103.4575,106.8532,96.6947,130.8841,42.092,0,0,0,0,0,0,0,0,0
1903,85.8408,9.7056,80.3433,154.5809,101.482,105.8619,95.0658,132.0171,43.9183,0,0,0,0,0,0,0,0,0
1904,86.6021,8.1468,81.9148,156.4299,101.0678,107.276,95.3139,130.4854,44.0702,0,0,0,0,0,0,0,0,0
1905,87.9534,8.3432,81.693,158.1314,103.0196,107.0844,94.9895,130.8657,43.428,0,0,0,0,0,0,0,0,0
1906,87.7044,6.627,80.4117,160.0167,103.2328,106.9377,94.5337,131.2982,43.3219,0,0,0,0,0,0,0,0,0
1907,88.4891,7.3383,81.0818,160.966,101.9717,106.1293,93.8032,132.7106,44.7768,0,0,0,0,0,0,0,0,0
1908,88.2119,9.2404,82.148,160.3663,101.343,106.2162,94.6242,133.7992,46.6576,0,0,0,0,0,0,0,0,0
1909,86.2188,10.556,83.0584,162.0074,101.2496,106.7971,94.1126,133.4913,47.9126,0,0,0,0,0,0,0,0,0
1910,84.7813,9.5296,84.9192,161.1683,99.9655,104.8682,95.1397,132.5346,47.8626,0,0,0,0,0,0,0,0,0
1911,86.6124,9.6714,83.3545,161.9445,99.243,104.3725,94.0253,132.114,49.4569,0,0,0,0,0,0,0,0,0
1912,88.307,9.9769,81.6087,160.8581,99.6267,105.2564,95.6831,131.96,48.1201,0,0,0,0,0,0,0,0,0
1913,87.6865,11.2229,80.1797,161.8601,100.7227,105.012,94.0562,131.5132,46.2624,0,0,0,0,0,0,0,0,0
1914,89.4241,12.2245,80.5197,162.4256,99.4627,103.7794,94.1194,131.8145,46.9866,0,0,0,0,0,0,0,0,0
1915,88.7847,11.4947,82.2156,161.8658,98.4854,104.6185,94.6045,130.9584,47.9403,0,0,0,0,0,0,0,0,0
1916,89.6569,9.6931,81.9555,163.2946,99.3387,103.3978,96.5644,131.4713,49.4123,0,0,0,0,0,0,0,0,0
1917,88.2521,10.4731,82.3119,161.9114,99.4818,102.1727,97.5275,130.6354,51.2451,0,0,0,0,0,0,0,0,0
1918,89.5025,9.3668,81.1272,163.6688,97.6853,103.4275,95.5746,128.9783,52.1105,0,0,0,0,0,0,0,0,0
1919,91.4336,9.6889,79.3309,164.2744,97.0101,102.2125,94.005,129.1166,50.1328,0,0,0,0,0,0,0,0,0
1920,89.7068,8.7977,81.2683,163.8293,97.3716,102.559,93.3423,129.6815,48.7549,0,0,0,0,0,0,0,0,0
1921,90.351,9.6729,80.32,163.6469,98.7058,102.6397,94.6921,130.4596,47.5431,0,0,0,0,0,0,0,0,0
1922,88.5367,11.0084,78.6987,163.5497,97.3603,101.9358,93.0847,132.4196,49.1188,0,0,0,0,0,0,0,0,0
1923,88.0326,9.1259,78.0179,163.143,98.8441,101.9624,92.3621,133.2472,48.8949,0,0,0,0,0,0,0,0,0
1924,90.0192,7.996,77.455,164.9182,99.3017,102.6174,92.254,133.009,48.6129,0,0,0,0,0,0,0,0,0
1925,88.4442,8.1539,78.9431,166.1833,99.1527,102.6778,92.0798,131.7868,50.0555,0,0,0,0,0,0,0,0,0
1926,86.514,7.5221,77.9999,164.7721,100.9546,101.9527,93.4471,132.4208,49.394,0,0,0,0,0,0,0,0,0
1927,84.6605,7.5456,78.4369,165.4336,99.3035,100.6382,95.4259,132.709,51.3252,0,0,0,0,0,0,0,0,0
1928,83.6031,7.9382,80.1272,163.9017,98.8809,101.8047,97.0496,131.4175,49.7847,0,0,0,0,0,0,0,0,0
1929,81.7265,7.2132,81.5652,163.2401,98.7838,103.5809,95.1842,131.9446,51.0365,0,0,0,0,0,0,0,0,0
1930,81.7622,9.0965,83.0381,162.1953,98.1607,101.7668,95.4552,132.2837,49.1687,0,0,0,0,0,0,0,0,0
1931,83.1096,9.7315,84.7285,163.9442,96.2481,100.1222,94.2018,133.8972,50.6085,0,0,0,0,0,0,0,0,0
1932,83.3343,8.7034,86.2522,164.5258,95.464,99.9974,93.5396,133.3483,51.6403,0,0,0,0,0,0,0,0,0
1933,81.4753,10.3006,85.0478,166.4323,93.7716,98.8696,92.1018,132.9061,52.4886,0,0,0,0,0,0,0,0,0
1934,79.6059,10.8997,85.0122,168.3063,95.5063,98.0568,90.8959,131.783,54.4104,0,0,0,0,0,0,0,0,0
1935,77.7025,10.4763,83.9997,166.5452,94.6212,96.4109,89.0241,133.4948,52.9622,0,0,0,0,0,0,0,0,0
1936,78.6723,11.1635,85.7033,165.3825,94.7361,95.2224,87.297,134.7677,52.7667,0,0,0,0,0,0,0,0,0
1937,79.9225,10.9268,85.0337,167.1987,96.6209,94.9062,89.2717,134.2935,54.2309,0,0,0,0,0,0,0,0,0
1938,78.5496,10.3256,84.6885,168.071,96.8745,94.3065,88.4361,134.2317,55.675,0,0,0,0,0,0,0,0,0
1939,80.1105,10.46,86.5385,169.6969,96.3704,92.9474,90.265,134.613,55.0968,0,0,0,0,0,0,0,0,0
1940,78.5685,12.2874,84.5656,170.2904,95.1353,93.8681,89.9207,133.727,53.7353,0,0,0,0,0,0,0,0,0
1941,78.0508,10.6071,83.1523,171.579,95.0013,95.527,88.6219,134.8556,51.9328,0,0,0,0,0,0,0,0,0
1942,77.0835,11.4946,82.3256,171.2148,94.1483,94.0928,90.4205,134.5407,53.5345,0,0,0,0,0,0,0,0,0
1943,78.1993,13.1825,82.5668,172.33,92.3713,95.0626,89.5868,132.6403,51.6181,0,0,0,0,0,0,0,0,0
1944,77.3183,13.311,83.5721,170.9447,94.1978,93.7835,89.1818,132.8069,50.2418,0,0,0,0,0,0,0,0,0
1945,79.0247,12.0874,83.5717,169.6721,93.8021,94.4969,87.4333,134.7904,49.4335,0,0,0,0,0,0,0,0,0
1946,79.7299,13.5104,82.3236,171.1076,94.5999,92.535,89.4053,133.8726,50.7239,0,0,0,0,0,0,0,0,0
1947,80.5269,14.7462,81.4383,169.4473,92.6895,91.3407,88.712,133.6031,51.1063,0,0,0,0,0,0,0,0,0
1948,78.7908,16.0908,81.0247,170.5586,90.8818,89.5821,87.2018,132.392,50.384,0,0,0,0,0,0,0,0,0
1949,79.6936,16.2992,80.766,169.8122,88.9797,91.2585,85.9827,133.0467,48.9767,0,0,0,0,0,0,0,0,0
1950,78.5862,15.1111,81.8761,169.238,89.5993,89.446,84.1591,131.1994,49.3258,0,0,0,0,0,0,0,0,0
1951,79.2485,16.9894,80.6777,168.5721,89.8051,90.191,85.6351,129.6955,47.9011,0,0,0,0,0,0,0,0,0
1952,77.5785,17.1725,79.5086,167.5015,90.0579,91.2943,84.1297,128.5664,49.2346,0,0,0,0,0,0,0,0,0
1953,76.9421,16.2555,81.0721,169.0848,91.5209,91.4036,83.9762,128.7547,50.4578,0,0,0,0,0,0,0,0,0
1954,76.0485,14.7823,82.1028,167.5528,92.5986,93.0604,85.8748,129.0029,49.5384,0,0,0,0,0,0,0,0,0
1955,76.5198,14.6466,80.6299,167.222,93.3739,94.6318,84.0313,130.974,51.4037,0,0,0,0,0,0,0,0,0
1956,77.3309,15.2805,80.9821,169.1711,94.6709,93.7714,83.1635,132.4341,51.3929,0,0,0,0,0,0,0,0,0
1957,76.9166,15.6553,81.5465,169.0056,94.4968,95.4201,83.3727,132.6931,50.5669,0,0,0,0,0,0,0,0,0
1958,75.4963,14.9394,81.9848,169.8824,96.0727,94.6476,85.0089,132.9017,49.0467,0,0,0,0,0,0,0,0,0
1959,73.6793,13.1094,80.1369,168.9906,97.8769,94.685,86.2949,134.0628,49.633,0,0,0,0,0,0,0,0,0
1960,72.3075,12.7431,80.958,168.777,96.8835,92.8636,88.1293,134.976,50.8444,0,0,0,0,0,0,0,0,0
1961,72.1937,13.9142,79.342,168.4449,95.2199,93.9455,87.1646,135.475,49.4249,0,0,0,0,0,0,0,0,0
1962,71.2002,14.2193,77.3757,166.6295,96.9166,94.7765,86.8131,136.6857,50.6184,0,0,0,0,0,0,0,0,0
1963,72.6128,15.2156,78.8311,165.9388,96.5099,93.7548,86.7045,137.8742,49.1484,0,0,0,0,0,0,0,0,0
